pos_group,date,player_team,npg,key_passes,shots,goals,xG,xA,xA_sum,npxG,npxG_sum,assists,xGChain,xGBuildup,opponent,npxG_share,xA_share,team_XG_avg,team_Rolling_Threat,Team_code,opp_XGC_avg,opp_Rolling_Threat_Against,xA2,Adjusted_XG,Adjusted_XA,Rolling_Adjusted_XG,Rolling_Adjusted_XA,Rolling_XG_Share,Rolling_XA_Share,Rolling_Adjusted_XG2,Rolling_Adjusted_XA2,XGIndex,XAIndex
MC,2024-02-10,Burnley,0.0,1.0,0.0,0.0,0.0,0.02920817211270325,0.0584163442254065,0.0,0.0,0.5,0.0520318821072578,0.0337043548934161,Liverpool,0.0,0.08071744627073867,0.8911234322729978,0.97679066284276,90,0.9663835953589712,1.0250105257523776,0.2646040860563516,0.0,0.2657475818083489,0.03407559886913754,0.05241836819709546,0.048222011077190756,0.09875231909148491,0.02184637128349979,0.026112718500405085,0.027960985076318664,0.03926554334875027
MC,2024-02-17,Burnley,0.0,0.5,0.5,0.0,0.0118004102259874,0.0176351349800825,0.035270269960165,0.0118004102259874,0.0236008204519748,0.0,0.09622962772846216,0.0667940825223922,Arsenal,0.03521007538732303,0.14112846708596105,0.8502075385084913,0.980941829987415,90,0.7945736204769591,0.8114313129158307,0.00881756749004125,0.014695359871726255,0.010980747700959506,0.032229861821765037,0.04723866563507847,0.046982779106727164,0.10278814271000646,0.021704004775635322,0.025613327017054367,0.02696693329870018,0.03642599632606642
MC,2024-02-24,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,0.0,0.0,0.8310905142634953,0.9058241012389882,90,1.4739954793395793,1.4170891614724366,0.0,0.0,0.0,0.029160351172073128,0.04133383243069366,0.04250822871561029,0.09299879578524393,0.020135301904361573,0.02376206960857683,0.02464782653821735,0.03254795101963524
MC,2024-03-03,Burnley,0.0,1.0,1.5,0.0,0.0399423595517873,0.03086622059345245,0.0617324411869049,0.0399423595517873,0.0798847191035746,0.0,0.4006741940975189,0.35210133343935013,Bournemouth,0.024670436783922303,0.026806390173880475,0.7838754344554031,0.8163460885841145,90,1.682084889290984,1.548933205821447,0.015433110296726225,0.024724318079312652,0.009553094314186559,0.028737871829905462,0.03736124016613027,0.04080939138878287,0.08669475715559027,0.019745079688238604,0.02232033240222034,0.024241475759072033,0.029840786284175306
MC,2024-03-10,Burnley,0.0,2.5,1.0,0.0,0.05068781971931455,0.28620592877268786,0.5724118575453757,0.05068781971931455,0.1013756394386291,0.0,0.3526110015809536,0.026577129028737496,West Ham,0.05751416789197631,0.7588547069538898,0.7726266247430115,0.9405528275111004,90,1.7089846627746828,1.887147689256538,0.14310296438634393,0.028190185876047803,0.07958715107107467,0.028685711262871397,0.04263947902924832,0.042400322484325105,0.15070999046971403,0.01937944098553326,0.02429301821928119,0.02403257612420233,0.033466248624264755
MC,2024-03-16,Burnley,0.0,0.5,1.0,0.0,0.04714158922433845,0.01455221883952615,0.0291044376790523,0.04714158922433845,0.0942831784486769,0.0,1.3118696212768555,1.2501758933067322,Brentford,0.024342526007867293,0.01041963004487337,0.7472595361174806,0.9454837240722128,90,1.6129179851569913,1.769446414384508,0.007276109419763075,0.027874932240138754,0.0043023805600303725,0.028608494213087334,0.037847341720596075,0.04068053234371007,0.13734900376258635,0.01913447931572812,0.022453941247724964,0.02387148676440773,0.03015064148416052
MC,2024-03-30,Burnley,0.5,2.0,1.5,0.5,0.0809307601302862,0.27891003713011736,0.5578200742602347,0.0809307601302862,0.1618615202605724,0.5,0.31327241659164423,0.05622269213199615,Chelsea,0.034022749723546866,0.48038403521305556,0.8320095361174807,1.0835482585631864,90,1.441006740271182,1.6349762850594831,0.3894550185650587,0.052621070704111726,0.25322312597820185,0.03089540625985156,0.06476931475279679,0.040046457808456434,0.17001900675786913,0.020294099511590696,0.026655904053802602,0.025594752885721127,0.0457126094032997
MC,2024-04-02,Burnley,0.0,0.5,0.5,0.0,0.00826030410826205,0.0167008638381958,0.0334017276763916,0.00826030410826205,0.0165206082165241,0.0,0.7275986075401306,0.7026374340057373,Wolves,0.0073372338334923015,0.02116255250989946,0.8654810981510541,1.150604726242788,90,1.5872131787819863,1.5881512390187609,0.0083504319190979,0.005202744013855975,0.00525951092245431,0.02844848604594722,0.05733058927400398,0.03693129362036461,0.15584220159139583,0.01894320767527318,0.02480282436850643,0.0236958468606102,0.041066706821255204
MC,2024-04-06,Burnley,0.0,1.0,0.5,0.0,0.02261619083583355,0.08384812623262405,0.1676962524652481,0.02261619083583355,0.0452323816716671,0.0,0.11728574335575101,0.0946695506572723,Everton,0.06468800832628338,0.649580076759495,0.856835269843063,1.2067791354624395,90,1.390975957077349,1.6104203421888097,0.04192406311631203,0.015070446272865204,0.027936372898548893,0.02717438701993941,0.053656312227072095,0.039574790259023544,0.20286485636931004,0.01827532815359656,0.024338565381659284,0.022724857586767983,0.03899743880436569
MC,2024-04-13,Burnley,0.0,1.5,1.0,0.0,0.039375550113618304,0.05484370607882735,0.1096874121576547,0.039375550113618304,0.07875110022723661,0.0,0.7533732950687408,0.6862515509128571,Brighton,0.021258855247759972,0.06663211439050429,0.8067109330354506,1.1759317435296346,90,1.3912327035511622,1.4995269711438044,0.027421853039413677,0.0272423546366048,0.018972073866574353,0.02718086012628849,0.04932078243200987,0.037830415496046065,0.1898903095141857,0.018316706343720936,0.023528245491357312,0.02274878323500471,0.03642451396168359
MC,2024-04-20,Burnley,0.0,1.5,0.0,0.0,0.0,0.3720276281237602,0.7440552562475204,0.0,0.0,0.5,1.0893659591674805,0.7723083794116974,Sheffield Utd,0.0,0.27533998323675296,0.8030578626916637,1.1751902755884305,90,2.497169034795001,1.9138726134797,0.4360138140618801,0.0,0.19769199605377522,0.024592206780927682,0.06786718413473054,0.034227518782136916,0.19802837367823972,0.0164214152935048,0.02773020829743495,0.02050681103721624,0.04779869621608275
MC,2024-04-27,Burnley,0.0,2.5,0.5,0.0,0.00816478207707405,0.30770699121057987,0.6154139824211597,0.00816478207707405,0.0163295641541481,0.0,0.6285622715950012,0.33362606912851334,Man Utd,0.007192609798269274,0.5258726469273355,0.8861828626916637,1.2857914911398762,90,1.5988609622642729,1.965612229964708,0.15385349560528994,0.004581199878217261,0.08632607810922004,0.022686396599717166,0.07017454588154173,0.031652765545578096,0.2292516377972012,0.01518713292261174,0.02957542260061764,0.018936764761164453,0.04987498424107969
MC,2024-05-11,Burnley,0.0,0.5,0.0,0.0,0.0,0.15649013221263885,0.3129802644252777,0.0,0.0,0.5,0.19261416420340535,0.0361240319907665,Spurs,0.0,0.2998521350478483,0.9524963935134284,1.3492778604039677,90,1.6658236094017786,1.610935832303472,0.3282450661063194,0.0,0.20034736876229048,0.020525787399744103,0.08644614874163534,0.028638216445999228,0.23597549467821521,0.013943018392696722,0.03377738540669528,0.017234402896220413,0.06011176707416531
MC,2024-05-19,Burnley,0.5,2.0,1.5,0.5,0.06151090562343595,0.0789964031428098,0.1579928062856196,0.06151090562343595,0.1230218112468719,0.0,0.3544772267341614,0.2666972875595093,Nott'm Forest,0.05683754163846519,0.1256792617523598,0.932578116835312,1.2893681278534717,90,1.547404789379392,1.3418520823314213,0.0394982015714049,0.0425790494612641,0.027341426065739083,0.022626098072269816,0.0790580584071483,0.03132386646432932,0.22547109154241946,0.015064846823172695,0.032704668137614266,0.018845472447721254,0.05588136327238129
MC,2025-08-16,Burnley,0.0,3.0,1.5,0.0,0.04188975691795345,0.17982269451022145,0.3596453890204429,0.04188975691795345,0.0837795138359069,0.0,0.31383921205997467,0.14218691457062954,Spurs,0.05585604580452702,0.3507980239688527,0.935963629648871,1.2944471118717875,90,1.673966802386197,1.8298653166610084,0.08991134725511073,0.023910824203155316,0.05132172101873434,0.02274845294187796,0.07559101623359656,0.0336602644967291,0.23740698986874642,0.014940770679141492,0.03240596252196717,0.018844611810509726,0.05399848937778186
RW,2023-08-11,Burnley,0.0,2.0,1.0,0.0,0.0580548197031021,0.158873975276947,0.158873975276947,0.0580548197031021,0.0580548197031021,0.0,0.2169287949800491,0.0,Man City,0.1866519589353814,0.560374014166237,0.7278533681765389,1.5,90,0.7402262330138447,0.8717722256271278,0.0794369876384735,0.07202838115868469,0.09855715086160123,0.07202838115868469,0.09855715086160123,0.1866519589353814,0.560374014166237,0.07207186433524389,0.07377865871396672,0.07205012274696429,0.08616790478778397
RW,2023-08-27,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156287904828786,0.0156287904828786,Aston Villa,0.0,0.0,0.752394268573756,0.0,90,1.1431447367881793,1.1232354991754254,0.0,0.0,0.0,0.06516853533404805,0.08623750700390108,0.1688755818939165,0.5070050604361191,0.06431310751256766,0.06583616025156791,0.06474082142330786,0.0760368336277345
RW,2023-09-02,Burnley,0.0,1.0,0.0,0.0,0.0,0.0569112747907638,0.0569112747907638,0.0,0.0,0.0,0.6297661662101746,0.5728549361228943,Spurs,0.0,0.06008244247331316,0.8330113427943248,0.095,90,1.6319440436735355,1.2346773826094333,0.0284556373953819,0.0,0.019853083587866128,0.05896200815937681,0.0779394540768967,0.15279219314211492,0.46444100158251855,0.05578639590819821,0.05894393065688338,0.05737420203378751,0.06844169236689004
RW,2023-09-18,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nott'm Forest,0.0,0.0,0.9441109887897384,0.271875,90,1.700697650593554,1.5184488815499622,0.0,0.0,0.0,0.05334657881086473,0.06819702231728461,0.13824055570000873,0.4202085252413263,0.047705089676408435,0.05040521890845775,0.05052583424363658,0.05930112061287118
RW,2023-09-23,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd,0.0,0.0,0.9128079796082396,0.341640625,90,1.2616569911617035,1.3935631016650822,0.0,0.0,0.0,0.04826595225744904,0.05967239452762403,0.1250747884904841,0.3801886656945333,0.04216338599845641,0.04454985234468595,0.04521466912795273,0.05211112343615499
RW,2023-09-30,Burnley,0.0,1.0,0.0,0.0,0.0,0.387917697429657,0.387917697429657,0.0,0.0,0.0,0.387917697429657,0.0,Newcastle,0.0,0.7240229681403003,0.8728069673465,0.457685546875,90,0.9101669023463768,0.9199576054386313,0.1939588487148285,0.0,0.2119624625425907,0.04366919489959675,0.07870865302949487,0.11316290387234275,0.4129347897369873,0.038883905541460005,0.05678695529737844,0.04127655022052838,0.06774780416343665
RW,2023-10-03,Burnley,0.0,1.0,3.0,0.0,0.1087519899010658,0.0678797364234924,0.0678797364234924,0.1087519899010658,0.1087519899010658,0.0,0.1043936982750892,0.0,Luton,0.11804432393442855,0.17965597835432728,0.8372546057590492,0.496724853515625,90,2.126596854886896,2.168027648925781,0.0339398682117462,0.0506456337705511,0.01580574421890207,0.044333617649211454,0.07084578942817076,0.11362780102111282,0.3907177600814959,0.03617375966891094,0.048030934894610106,0.0402536886590612,0.05943836216139043
RW,2023-10-07,Burnley,0.0,0.0,1.0,0.0,0.4783159494400024,0.0,0.0,0.4783159494400024,0.4783159494400024,0.0,0.5830299258232117,0.1047139540314674,Chelsea,0.49999457255502394,0.0,0.8653003714634804,0.6121342468261719,90,1.147001757745611,1.2205752494106905,0.0,0.40405524128189435,0.0,0.07859281989994316,0.06199006574964941,0.15042463640529483,0.35350654483563915,0.044645099817837534,0.0434822574110621,0.06161895985889035,0.05273616158035575
RW,2023-10-21,Burnley,0.0,2.0,1.0,0.0,0.0710967555642128,0.0729261711239814,0.0729261711239814,0.0710967555642128,0.0710967555642128,0.0,0.1158733516931533,0.0,Brentford,0.10257361257082583,0.11909791048841688,0.8610054266661077,0.6168674659729004,90,1.206334144253788,1.327345259596847,0.0364630855619907,0.05612135099346933,0.028782714582259176,0.0764526800040885,0.05783914685372563,0.1458673960401073,0.33118191299304656,0.044611245186543115,0.04144382641481777,0.060531962595315805,0.0496414866342717
RW,2023-10-28,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bournemouth,0.0,0.0,0.8284284615108215,0.5872590327262879,90,2.005113126147087,1.9699264315803195,0.0,0.0,0.0,0.0691714723846515,0.050609253497009926,0.13197526308390659,0.2996407784222802,0.03796131527394367,0.03526604456147445,0.053566393829297586,0.042937649029242186
RW,2023-11-04,Burnley,0.0,5.0,3.0,0.0,0.1520072072744369,0.3402516543865204,0.3402516543865204,0.1520072072744369,0.1520072072744369,0.0,0.2632988691329956,0.1112916767597198,Crystal Palace,0.10135131620403719,0.39433518237046716,0.811697491658862,0.6076016536355019,90,1.1299804977196952,1.194441249043606,0.1701258271932602,0.1307914172512825,0.1463812042114613,0.07504003856242589,0.06258074733631634,0.1290586967143952,0.3086592930840123,0.044245061654666296,0.0429071547841436,0.05964255010854609,0.05274395106022997
RW,2023-11-11,Burnley,0.0,2.0,1.0,0.0,0.0663377046585083,0.0949453711509704,0.0949453711509704,0.0663377046585083,0.0663377046585083,0.0,0.2650908529758453,0.198753148317337,Arsenal,0.20243074676538708,0.706452221681112,0.8060746519775053,0.7566514469310641,90,0.8697029895359643,0.8560157076972155,0.0474726855754852,0.07688124926138495,0.05501787243957834,0.07521539196232675,0.06163538797422409,0.13604651100496587,0.3465443339027837,0.046954340547444004,0.04416680708095147,0.06108486625488538,0.05290109752758778
RW,2023-11-25,Burnley,0.0,4.0,1.0,0.0,0.0135015193372964,0.3918275237083435,0.3918275237083435,0.0135015193372964,0.0135015193372964,0.0,0.1610797196626663,0.1610797196626663,West Ham,0.019822884007476813,0.795520481893284,0.7929710126560489,0.7795700160646811,90,1.6615162764267777,1.6400496918583043,0.19591376185417175,0.008178857831097305,0.118679295665223,0.0688309601403049,0.06876587643559895,0.12497759414806214,0.38930396704473613,0.04227439216854663,0.04725624712081701,0.055552676154425766,0.05801106177820798
RW,2023-12-02,Burnley,1.0,3.0,4.0,1.0,0.4496874511241913,0.1502944082021713,0.1502944082021713,0.4496874511241913,0.4496874511241913,0.0,0.6449915170669556,0.0609724819660186,Sheffield Utd,0.1691297539396225,0.12870439650081567,0.7777613939835639,0.828373764056596,90,2.4744712797921657,2.089485398999532,0.07514720410108565,0.19706035038143505,0.03293072629295017,0.08104328302041253,0.06428648266776785,0.12918256174725837,0.36448496032626754,0.048812813872756225,0.04238729172835405,0.06492804844658437,0.05333688719806095
RW,2023-12-05,Burnley,0.0,2.0,2.0,0.0,0.071694478392601,0.085113301873207,0.085113301873207,0.071694478392601,0.071694478392601,0.0,0.0587087795138359,0.0,Wolves,0.08923074398688778,0.3219234029688595,0.8796363939835641,0.9848270435495214,90,1.6633050899786408,1.5138776439324024,0.0425566509366035,0.04513084981067277,0.02678892245156902,0.0776230512861516,0.059599287640742994,0.12537762672246117,0.36043147867318104,0.04678701606623157,0.03985309402480909,0.06220503367619158,0.049726190832776046
RW,2023-12-09,Burnley,0.0,1.0,1.0,0.0,0.06282839179039,0.0915458872914314,0.0915458872914314,0.06282839179039,0.06282839179039,0.0,0.191203236579895,0.0368289612233638,Brighton,0.052817914393377165,0.482200414290506,0.8440906494646979,0.9642236631058312,90,1.4731672424365774,1.2161230539016408,0.0457729436457157,0.04672488639544654,0.03404090938642131,0.07468036891560825,0.05640449035895278,0.11846717792921507,0.37202852016054533,0.04581579320091225,0.03868025241679516,0.06024808105826025,0.04754237138787397
RW,2023-12-16,Burnley,0.0,3.0,2.0,0.0,0.1313760876655578,0.1995170265436172,0.1995170265436172,0.1313760876655578,0.1313760876655578,0.0,0.2470763474702835,0.1105886176228523,Everton,0.16190581118071867,0.38638718102959074,0.8467250340341659,0.9536957052176024,90,1.31149053100734,1.2489533184206285,0.0997585132718086,0.10261977640705434,0.07792282833626346,0.07734126486717455,0.05909428260611661,0.12260419061983446,0.37339601167188297,0.04834380332446462,0.040313454882276806,0.06284253409581958,0.04970386874419671
RW,2023-12-23,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,0.0,0.0,0.7936498170829207,0.958233742065402,90,1.6173840840291134,1.6226100745290235,0.0,0.0,0.0,0.06997543011791983,0.05170749728035204,0.11092760103699309,0.3378344867507513,0.04403637821418653,0.03672153252820527,0.05700590416605318,0.044214514904278655
RW,2023-12-26,Burnley,0.0,1.0,1.0,0.0,0.0298280157148838,0.3479498326778412,0.3479498326778412,0.0298280157148838,0.0298280157148838,0.0,0.7000750303268433,0.3222971856594085,Liverpool,0.030616710784928548,0.44526180589927467,0.8051300500495596,0.9072045243072268,90,0.9004024704293788,1.0695885588060874,0.1739749163389206,0.03028238735326602,0.17662508484258277,0.06619514033080995,0.06732219572563088,0.10327894482251075,0.3480656600029916,0.043348982711631345,0.04409539587885687,0.05477206152122065,0.055708795802243874
RW,2023-12-30,Burnley,0.0,1.0,0.0,0.0,0.0,0.0598791800439357,0.0598791800439357,0.0,0.0,1.0,0.2795509099960327,0.2196717113256454,Aston Villa,0.0,0.10156674061746943,0.7827771708683549,0.8650539587688235,90,1.0758251547149829,1.1334972922114894,0.5299395900219679,0.0,0.47973041758499335,0.059890841251685194,0.11887322345805118,0.09344285483941449,0.32458957244246567,0.04095468569772548,0.051293691733381865,0.05042276347470534,0.08508345759571652
RW,2024-01-12,Burnley,0.0,1.0,2.0,0.0,0.4636929929256439,0.0471219643950462,0.0471219643950462,0.4636929929256439,0.4636929929256439,0.0,0.62969571352005,0.217188075184822,Luton,0.3050156801773036,0.14024809682750977,0.8193987373916153,0.9044222139227204,90,2.2374238234400283,1.9655791654690504,0.0235609821975231,0.22064842406690696,0.011211499139875002,0.07520108723408726,0.10541550791827915,0.11359264772873726,0.30703324143151745,0.046249273290804596,0.04646457819868599,0.06072518026244593,0.07594004305848256
RW,2024-01-31,Burnley,0.0,2.0,0.0,0.0,0.0,0.3307529985904693,0.3307529985904693,0.0,0.0,0.0,0.4428718984127044,0.1121188998222351,Man City,0.0,0.521502961810093,0.8071478105666661,0.9588694371823804,90,0.9117106998339978,0.9660091374898688,0.16537649929523465,0.0,0.17614608527641681,0.06803907892607895,0.11425683008804637,0.10277430032600038,0.3274589290866199,0.04407819384280568,0.053090695957092864,0.05605863638444232,0.08367376302256961
RW,2024-02-03,Burnley,0.0,4.0,2.0,0.0,0.093482419848442,0.2527134120464325,0.2527134120464325,0.093482419848442,0.093482419848442,0.0,0.2544104158878326,0.013242888264358,Fulham,0.09230403423537824,0.3236683204863177,0.8420729232478342,0.9477607575345828,90,1.6277851092467075,1.4522801978335358,0.12635670602321625,0.0607015829395247,0.08204806939174705,0.06734026978450236,0.11023073500100895,0.10177713212689352,0.327097918743734,0.04371918009843232,0.05310502915802554,0.05552972494146734,0.08166788207951725
