,assists,bonus,bps,clean_sheets,element,expected_assists,expected_goal_involvements,expected_goals,kickoff_time,expected_goals_conceded,fixture,goals_conceded,goals_scored,minutes,opponent_team,saves,total_points,value,was_home,Cluster,XGH,XGCH,XGA,XGCA,Own_cluster,ICT,Threat,creativity,influence,defcon,season,XGC_DEF,XGC_FWD,XGC_MID,Own_Attacking_form,opponent_code,Team_XG,Team_XA,position,name,Team,available,average_minutes,gamepos,xGChain,xGBuildup,shots,key_passes,rolling_form,rolling_XG,rolling_XA,rolling_GC,rolling_bps,rolling_GS,rolling_shots,rolling_key_passes,rolling_XG_historic,rolling_XA_historic,rolling_Threat_historic,rolling_Creativity_historic,rolling_bps_historic,rolling_bonus_historic,rolling_bonus,rolling_GS_historic,rolling_Assist_historic,rolling_GC_historic,rolling_XGC_historic,rolling_Assist,BPS_per_90,Rolling_creativity,Rolling_influence,Rolling_BPS_per_90,XG_Mean,XA_Mean,Shots_Mean,time,rolling_Chain,Overscore,Average_Overscore,rolling_ICT,rolling_Threat,Threat_Mean,Influence_Mean,Adjusted_XG,Rolling_adjusted_XG_form,Rolling_adjusted_XG,Adjusted_XGC,Rolling_adjusted_XGC,Adjusted_XA,Rolling_adjusted_XA_form,Rolling_adjusted_XA,Adjusted_BPS,Rolling_adjusted_BPS,Adjusted_Fantasy,Rolling_adjusted_Fantasy,OverAssist,Adjusted_XG_Mean,XG_slope,XA_slope,Threat_slope,Influence_slope,Cluster_XG,Cluster_XA,rolling_Adjusted_XG_historic,rolling_Adjusted_XA_historic,Share_of_XG,Share_of_XA,defcon_adjusted,defcon_hit_rate,defcon_avg,defcon_avg_hit_rate,Average_OverAssist,Clipped_XG,Clipped_XA,Clipped_PBS,XG_vs_0,XG_vs_2,XG_vs_3,XG_vs_1,XA_vs_0,XA_vs_2,XA_vs_3,XA_vs_1,BPS_vs_0,BPS_vs_2,BPS_vs_3,BPS_vs_1,XG_Mean_difference,XA_Mean_difference,Shot_Mean_difference,Threat_Mean_difference,Adjusted_XG_Mean_difference
790,0.0,0.0,-2.0,0.0,594.0,0.04,0.51,0.47,2024-05-19,1.41,374.0,2.0,0.0,90,16.0,0.0,2.0,51.0,True,0,1.26,1.47,0.98,1.67,0,2.7,16.0,14.3,0.0,,30,0.14,0.46,0.81,0.9,17,1.2,0.83,FWD,Zeki_Amdouni,90,1,2.71,Sub,0.58,0.16,4.0,1.0,2.02,0.2,0.02,0.87,5.05,0.13,1.4,0.28,0.18,0.03,24.02,11.02,6.57,0.3,0.27,0.13,0.03,1.07,1.01,0.0,-0.03,4.69,6.78,0.42,0.19,0.02,1.13,34,0.09,0.64,0.76,2.8,12.42,10.42,7.97,0.28,0.05,0.15,1.43,0.49,0.02,0.0,0.02,-1.2,5.68,1.2,1.41,0.26,0.12,0.005525914322189654,-0.0006229901332743647,0.13229421991417056,-0.51,0.1,0.02,0.13,0.03,0.14,0.05,,0,,,0.0,0.47,0.04,-2.0,0.13,0.18,0.12,0.21,0.02,0.05,0.04,0.04,6.5,5.5,3.5,7.17,1.52,0.11,0.24,0.19,0.03
791,0.0,0.0,0.0,0.0,675.0,0.0,0.07,0.08,2024-02-17,1.03,242.0,3.0,0.0,90,1.0,0.0,1.0,50.0,True,3,2.3,0.82,1.77,0.79,0,0.0,4.0,0.3,0.0,,30,0.11,0.17,0.34,0.91,3,0.29,0.25,MID,Aaron_Ramsey,90,1,0.02,MR,0.07,0.0,1.0,0.0,1.29,0.03,0.01,1.45,4.33,0.0,0.48,0.02,0.02,0.03,6.76,3.96,4.43,0.0,0.0,0.0,0.0,1.21,0.81,0.0,0.0,1.33,3.68,0.56,0.03,0.02,0.43,14,0.07,0.0,0.0,1.13,4.86,3.73,3.66,0.1,0.0,0.03,0.58,0.59,0.0,0.0,0.03,0.0,5.75,1.26,1.19,0.0,0.02,0.0011463623676940306,-0.0023766179441407076,0.11880047861354087,-0.09,0.0,0.0,0.02,0.02,0.03,0.06,,0,,,0.0,0.08,0.0,0.0,0.07,0.01,0.02,0.0,0.01,0.11,0.0,0.0,4.0,5.75,4.8,1.5,1.66,-0.51,0.13,0.3,0.35
792,0.0,0.0,6.0,0.0,210.0,0.0,0.03,0.03,2025-09-27 14:00:00+00:00,1.08,57.0,2.0,0.0,90,13.0,0.0,2.0,49.0,False,3,2.19,0.88,1.86,0.82,0,1.2,5.0,1.2,5.4,4.0,30,0.13,0.19,0.71,0.98,43,0.42,0.42,MID,Loum_Tchaouna,90,1,52.33,nan,0.0,0.0,2.0,0.5,1.69,0.03,0.02,0.53,5.46,0.0,2.0,0.5,0.05,0.03,19.36,15.92,6.17,0.0,0.0,0.0,0.17,0.67,0.77,0.09,0.1,3.34,3.27,0.22,0.03,0.02,2.0,6,0.0,0.0,0.0,1.41,5.56,3.14,3.1,0.03,0.0,0.06,0.49,0.47,0.0,0.0,0.03,6.84,6.43,2.28,1.38,4.48,0.05,0.00027172505649563223,0.000571398893659483,0.028678872813801375,0.07,0.0,0.01,0.05,0.02,0.07,0.05,4.0,0,2.5,0.0,6.67,0.03,0.0,6.0,0.08,0.11,0.02,0.0,0.1,0.02,0.0,0.01,6.0,7.5,6.0,4.0,0.03,-0.66,0.0,0.77,0.19
793,0.0,0.0,9.0,0.0,209.0,0.0,0.04,0.04,2025-09-27 14:00:00+00:00,2.03,57.0,5.0,0.0,90,13.0,0.0,2.0,49.0,False,3,2.19,0.88,1.86,0.82,0,1.0,5.0,0.7,4.0,6.0,30,0.13,0.19,0.71,0.98,43,0.42,0.42,MID,Josh_Laurent,90,1,74.26,nan,0.0,0.0,2.0,0.5,1.73,0.05,0.06,1.97,8.44,0.0,2.0,0.5,0.03,0.02,8.31,4.54,6.67,0.0,0.0,0.0,0.0,1.67,1.38,0.0,0.1,5.84,8.72,0.13,0.06,0.07,2.0,6,0.0,0.0,0.0,1.58,4.67,11.37,7.9,0.05,0.0,0.03,0.93,0.8,0.0,0.0,0.02,10.25,6.83,2.28,1.34,0.0,0.02,-0.0028600478288861603,-0.0034794614281411914,-0.4951233606059748,-0.57,0.01,0.0,0.02,0.01,0.03,0.04,6.0,0,5.17,0.0,0.0,0.04,0.0,9.0,0.0,0.0,0.02,0.11,0.01,0.0,0.0,0.13,11.0,2.5,6.5,11.0,-0.36,-1.09,0.0,-0.59,0.12
794,0.0,0.0,3.0,0.0,605.0,0.0,0.03,0.03,2023-12-05,0.16,149.0,0.0,0.0,90,20.0,0.0,1.0,50.0,False,0,1.01,1.48,0.87,1.83,0,1.0,7.0,0.8,2.4,,30,0.27,0.55,0.55,0.87,39,0.85,0.3,MID,Luca_Koleosho,90,1,0.0,ML,0.05,0.05,1.0,0.0,3.03,0.14,0.05,1.14,5.63,0.13,1.58,0.61,0.13,0.07,18.67,12.55,5.33,0.0,0.0,0.07,0.13,1.53,1.04,0.13,0.09,6.19,6.2,0.09,0.14,0.05,1.53,15,0.26,0.92,0.51,2.23,12.09,14.07,5.77,0.02,0.03,0.09,0.16,0.62,0.0,0.0,0.04,2.03,4.22,0.68,1.92,2.64,0.09,0.0018507903351956004,-0.0036585489942010233,0.3246984205958975,0.14,0.1,0.05,0.09,0.05,0.14,0.1,,0,,,1.87,0.03,0.0,3.0,0.09,0.23,0.03,0.04,0.04,0.06,0.04,0.22,6.0,3.4,3.5,10.0,-0.78,-0.38,0.03,-0.14,0.0
795,0.0,0.0,4.0,0.0,207.0,0.0,0.0,0.0,2025-09-27,0.62,57.0,2.0,0.0,90,13.0,0.0,1.0,50.0,False,3,2.19,0.88,1.86,0.82,0,0.1,0.0,0.0,1.0,0.0,30,0.13,0.19,0.71,0.98,43,0.42,0.42,MID,Hannibal_Mejbri,90,1,21.11,Sub,0.05,0.0,0.0,1.0,2.3,0.02,0.04,0.93,7.23,0.19,0.3,0.53,0.02,0.06,4.32,21.06,6.09,0.0,0.0,0.09,0.0,0.73,0.92,0.0,2.0,5.25,8.19,0.62,0.02,0.04,0.18,11,0.11,9.66,5.26,1.72,2.81,3.02,5.75,0.0,0.0,0.02,0.28,0.54,0.0,0.0,0.07,4.56,7.15,1.14,1.89,0.0,0.01,0.0012800365629705905,-0.0029295933167637635,0.005297729910056582,-2.26,0.0,0.0,0.01,0.04,0.02,0.09,0.0,0,4.0,0.2,0.0,0.0,0.0,4.0,0.0,0.04,0.0,0.03,0.19,0.04,0.0,0.0,6.33,6.33,0.67,13.5,-1.0,-1.77,0.64,-0.07,0.42
796,0.0,0.0,17.0,0.0,205.0,0.01,0.01,0.0,2025-09-27,1.25,57.0,3.0,0.0,90,13.0,0.0,4.0,50.0,False,3,2.19,0.88,1.86,0.82,0,4.1,0.0,13.5,27.0,12.0,30,0.13,0.19,0.71,0.98,43,0.42,0.42,MID,Josh_Cullen,90,1,81.51,MC,0.3,0.18,0.64,1.04,4.28,0.02,0.07,1.75,18.2,0.15,0.77,1.13,0.02,0.1,4.43,20.08,16.13,0.27,0.39,0.1,0.17,1.83,1.78,0.13,0.22,15.97,25.28,0.22,0.02,0.08,0.86,31,0.31,7.09,4.48,3.13,2.35,4.44,27.52,0.0,0.0,0.01,0.57,1.08,0.01,0.01,0.06,19.37,11.64,4.56,3.6,1.82,0.02,-0.0005012712875063985,0.0007917321141343003,-0.05061458955283532,0.9,0.0,0.0,0.02,0.07,0.03,0.14,12.0,0,11.0,0.33,2.0,0.0,0.01,17.0,0.02,0.04,0.0,0.02,0.09,0.12,0.01,0.1,19.62,15.88,13.67,14.67,-1.0,-3.04,-0.11,-0.47,-0.38
797,0.0,0.0,1.0,0.0,202.0,0.0,0.0,0.0,2025-09-27,0.95,57.0,3.0,0.0,90,13.0,0.0,1.0,54.0,False,3,2.19,0.88,1.86,0.82,0,0.2,0.0,1.6,0.0,1.0,30,0.13,0.19,0.71,0.98,43,0.42,0.42,MID,Jacob_Bruun Larsen,90,1,28.4,Sub,0.54,0.1,1.38,0.78,3.0,0.12,0.08,1.46,9.36,0.15,1.77,1.02,0.14,0.06,20.66,22.84,7.77,0.23,0.19,0.17,0.03,0.87,0.87,0.13,0.04,14.66,13.3,0.17,0.13,0.08,2.1,36,0.58,1.31,1.15,3.88,12.75,13.76,17.09,0.0,0.02,0.11,0.43,1.01,0.0,0.01,0.05,1.14,8.28,1.14,2.32,1.6,0.14,-0.004809482014974532,0.0016862250812372563,-0.2035542393490449,0.85,0.02,0.0,0.09,0.04,0.14,0.1,1.0,0,3.5,0.0,0.78,0.0,0.0,1.0,0.12,0.22,0.01,0.14,0.06,0.11,0.0,0.04,9.12,9.38,1.33,7.33,-1.0,-0.61,-0.16,-0.07,-0.17
798,0.0,0.0,2.0,0.0,159.0,0.01,0.01,0.0,2024-05-11,1.13,368.0,1.0,0.0,90,18.0,0.0,1.0,52.0,False,1,1.92,1.47,1.67,1.78,0,0.1,0.0,0.4,0.6,,30,0.13,0.32,0.65,1.01,6,0.75,0.43,MID,Manuel_Benson Hedilazio,90,1,0.36,DC,0.49,0.49,0.0,0.0,1.0,0.01,0.02,0.69,1.78,0.0,0.0,0.0,0.01,0.02,77.24,35.69,2.75,0.0,0.0,0.0,0.0,0.62,0.57,0.0,0.11,2.52,1.67,0.39,0.01,0.02,0.0,8,0.49,0.0,0.0,1.41,5.19,2.26,2.2,0.0,0.0,0.01,0.59,0.37,0.01,0.0,0.03,1.36,4.53,0.68,0.83,0.0,0.01,0.0009057913921285694,0.0018254563029691698,0.24560845414559077,0.28,0.02,0.15,0.01,0.01,0.01,0.03,,0,,,0.0,0.0,0.01,2.0,0.02,0.01,0.0,0.0,0.08,0.0,0.0,0.01,3.5,3.5,-1.0,2.0,-1.0,-1.16,,1.3,1.63
799,0.0,0.0,30.0,0.0,200.0,0.08,0.18,0.1,2025-09-27,1.41,57.0,3.0,1.0,90,13.0,0.0,6.0,56.0,False,3,2.19,0.88,1.86,0.82,0,10.1,19.0,36.5,45.4,10.0,30,0.13,0.19,0.71,0.98,43,0.42,0.42,MID,Jaidon_Anthony,90,1,80.54,AMR,0.34,0.13,3.0,1.0,4.78,0.21,0.06,1.45,17.09,0.46,2.84,0.92,0.11,0.06,25.91,15.53,9.7,0.27,0.56,0.2,0.07,1.03,1.14,0.1,0.34,12.54,25.65,0.23,0.19,0.06,2.73,39,0.34,2.21,1.75,4.06,14.5,18.07,17.85,0.11,0.08,0.12,0.64,0.96,0.09,0.0,0.04,34.18,10.88,6.84,4.19,1.49,0.14,0.014231320435451337,0.0009968355081113934,1.0397495266857428,0.36,0.04,0.0,0.1,0.04,0.11,0.07,10.0,0,8.0,0.0,2.35,0.1,0.08,30.0,0.07,0.15,0.05,0.08,0.07,0.03,0.02,0.06,11.62,10.62,8.8,3.29,-0.47,0.1,0.04,-0.2,-0.16
800,0.0,0.0,-1.0,0.0,199.0,0.0,0.0,0.0,2025-09-14,1.0,34.0,1.0,0.0,90,12.0,0.0,1.0,40.0,True,3,2.28,0.87,2.06,1.19,0,0.2,0.0,0.0,2.0,1.0,30,0.06,0.2,0.83,0.93,14,0.13,0.02,DEF,Joe_Worrall,90,1,1.74,MC,0.07,0.04,1.0,0.0,1.57,0.01,0.01,1.02,7.14,0.01,1.01,0.01,0.03,0.02,4.06,2.45,11.77,0.13,0.17,0.03,0.0,1.33,1.4,0.0,-0.25,1.25,8.95,0.64,0.02,0.02,1.0,40,0.07,0.52,1.25,1.64,2.03,1.75,10.43,0.0,0.0,0.02,0.48,0.75,0.0,0.0,0.01,-0.84,10.63,0.84,1.34,0.0,0.02,-0.0008469206349923312,-0.00041904262940672753,-0.039317591753759956,-0.64,0.02,0.0,0.02,0.01,0.03,0.04,1.0,0,2.0,0.0,0.0,0.0,0.0,-1.0,0.02,0.01,0.02,0.0,0.04,0.0,0.0,0.02,10.5,9.25,9.0,8.33,-1.0,-1.03,0.01,0.16,0.03
801,0.0,0.0,2.0,0.0,282.0,0.08,0.08,0.0,2025-05-25,1.01,373.0,3.0,0.0,90,19.0,0.0,1.0,39.0,True,0,1.07,1.43,1.12,1.56,0,3.5,4.0,18.0,13.2,,30,0.24,0.36,0.84,0.66,21,0.8,0.56,DEF,Axel_Tuanzebe,40,1,6.36,DR,0.04,0.0,0.0,1.0,1.05,0.0,0.02,1.88,2.88,0.0,0.09,0.22,0.01,0.01,1.21,6.9,3.64,0.0,0.0,0.0,0.05,1.73,1.45,0.04,0.02,4.7,11.64,0.21,0.01,0.02,0.07,22,0.15,0.0,0.0,1.36,0.61,1.04,11.73,0.0,0.0,0.0,0.9,1.14,0.05,0.0,0.01,1.28,2.29,0.64,0.73,1.91,0.0,-0.00037346755717713895,0.00032746974452182873,-0.013069669074835416,-0.18,0.0,0.02,0.01,0.01,0.01,0.02,,0,,,4.55,0.0,0.08,2.0,0.0,0.0,0.01,0.06,0.04,0.01,0.0,0.0,6.8,2.88,-3.6,-2.5,-1.0,8.6,0.37,-0.42,1.24
802,0.0,0.0,3.0,0.0,160.0,0.0,0.0,0.0,2023-12-30,0.12,191.0,0.0,0.0,90,2.0,0.0,1.0,40.0,False,2,1.76,0.97,1.36,1.34,0,0.0,0.0,0.0,0.0,,30,0.12,0.47,0.36,0.84,7,0.99,0.46,DEF,Jordan_Beyer,90,1,0.0,DC,0.0,0.0,0.0,0.0,2.18,0.05,0.02,1.24,15.35,0.0,0.39,0.16,0.04,0.01,2.35,3.07,15.73,0.27,0.22,0.0,0.07,1.53,1.39,0.07,0.19,2.65,19.55,0.2,0.05,0.01,0.33,15,0.16,0.0,0.0,2.19,2.44,2.78,20.8,0.0,0.0,0.03,0.07,0.89,0.0,0.0,0.01,3.08,12.2,1.03,1.47,4.34,0.03,0.0023195117689217082,0.0005701819840446096,0.21752176119412983,0.96,0.04,0.04,0.03,0.01,0.04,0.02,,0,,,5.26,0.0,0.0,3.0,0.04,0.03,0.08,0.0,0.01,0.03,0.01,0.0,20.2,9.75,15.67,14.33,-1.0,-0.31,0.16,-0.12,0.35
803,1.0,0.0,6.0,0.0,192.0,0.12,0.14,0.02,2025-09-27 14:00:00+00:00,1.41,57.0,3.0,0.0,90,13.0,0.0,3.0,40.0,False,3,2.19,0.88,1.86,0.82,0,4.7,7.0,11.4,28.6,6.0,30,0.13,0.19,0.71,0.98,43,0.42,0.42,DEF,Quilindschy_Hartman,90,1,89.0,nan,0.0,0.0,2.0,0.5,2.16,0.01,0.08,2.28,5.14,0.0,2.0,0.5,0.02,0.09,4.54,15.02,9.33,0.0,0.0,0.0,0.17,1.83,1.95,0.15,0.07,14.85,19.84,0.06,0.01,0.07,2.0,6,0.0,0.0,0.0,3.93,4.27,3.62,22.2,0.02,0.0,0.02,0.64,1.09,0.14,0.01,0.08,6.84,7.79,3.42,2.05,1.91,0.02,0.00030672327428018576,0.0013821610318772858,0.08165682565065728,1.68,0.0,0.01,0.02,0.07,0.03,0.17,6.0,0,7.83,0.17,1.92,0.02,0.12,6.0,0.02,0.04,0.01,0.0,0.31,0.02,0.06,0.04,10.0,14.0,10.0,-2.0,0.64,3.82,0.0,0.18,-0.04
804,0.0,0.0,-23.0,0.0,191.0,0.0,0.02,0.02,2025-09-27 14:00:00+00:00,2.03,57.0,5.0,0.0,90,13.0,0.0,-2.0,40.0,False,3,2.19,0.88,1.86,0.82,0,1.1,1.0,0.7,9.2,12.0,30,0.13,0.19,0.71,0.98,43,0.42,0.42,DEF,Maxime_Estève,90,1,89.47,nan,0.0,0.0,2.0,0.5,1.65,0.04,0.0,2.59,1.49,0.0,2.0,0.5,0.03,0.0,4.67,2.18,4.67,0.0,0.0,0.0,0.0,2.17,2.03,0.0,-0.26,1.79,19.62,0.02,0.04,0.0,2.0,6,0.0,0.0,0.0,2.35,3.77,9.89,20.4,0.02,0.0,0.03,0.93,1.12,0.0,0.0,0.0,-26.2,3.16,-2.28,1.33,0.0,0.02,-0.0005245975649332201,-0.00013551060359523392,-0.47578757797865645,0.48,0.0,0.0,0.02,0.0,0.04,0.0,12.0,1,9.83,0.5,0.0,0.02,0.0,-23.0,0.12,0.0,0.01,0.05,0.0,0.0,0.0,0.0,14.0,13.5,-6.5,0.0,-0.52,-0.02,0.0,-0.62,0.37
805,0.0,0.0,-9.0,0.0,190.0,0.15,0.15,0.0,2025-09-27,2.03,57.0,5.0,0.0,90,13.0,0.0,0.0,40.0,False,3,2.19,0.88,1.86,0.82,0,3.3,4.0,10.6,18.6,9.0,30,0.13,0.19,0.71,0.98,43,0.42,0.42,DEF,Hjalmar_Ekdal,90,1,82.16,DC,0.02,0.02,0.25,0.12,2.46,0.02,0.02,1.69,6.73,0.0,0.22,0.1,0.02,0.01,7.17,3.44,8.64,0.29,0.22,0.0,0.0,1.43,1.37,0.0,-0.1,3.36,16.7,0.15,0.02,0.02,0.25,14,0.04,0.0,0.0,2.31,4.59,6.94,14.77,0.0,0.0,0.01,0.93,1.08,0.17,0.0,0.01,-10.25,5.91,0.0,2.2,0.0,0.01,0.00025693972285866656,0.00029458806018395567,0.28119144975792676,0.93,0.02,0.0,0.01,0.01,0.01,0.02,9.0,0,9.83,0.5,0.0,0.0,0.15,-9.0,0.04,0.0,0.01,0.0,0.0,0.0,0.05,0.0,6.8,23.67,2.0,3.33,-1.0,7.1,-0.11,-0.34,0.21
806,0.0,0.0,4.0,0.0,674.0,0.0,0.0,0.0,2024-03-10,0.92,279.0,1.0,0.0,90,19.0,0.0,0.0,40.0,False,0,1.37,1.46,1.12,1.77,0,1.1,0.0,0.1,11.2,,30,0.23,0.49,0.79,0.9,21,0.64,0.53,DEF,Hannes_Delcroix,90,1,0.04,Sub,0.0,0.0,0.0,0.0,0.61,0.02,0.01,2.36,8.9,0.0,0.38,0.52,0.03,0.01,5.25,5.6,7.33,0.0,0.0,0.0,0.0,2.08,1.33,0.0,0.18,7.21,11.73,0.53,0.02,0.02,0.33,12,0.11,0.0,0.0,2.05,3.05,5.52,9.17,0.0,0.0,0.02,0.67,0.86,0.0,0.0,0.01,2.73,9.4,0.0,0.51,0.0,0.02,-0.0029782235736950037,0.0006618789436604505,-0.4192662597085955,-0.54,0.0,0.0,0.02,0.01,0.03,0.02,,0,,,0.0,0.0,0.0,4.0,0.0,0.01,0.0,0.29,0.0,0.01,0.03,0.0,3.25,11.0,10.0,0.0,-1.0,-0.71,0.13,-0.45,0.27
807,0.0,0.0,-16.0,0.0,187.0,0.02,0.05,0.03,2025-09-27,2.03,57.0,5.0,0.0,90,13.0,0.0,-1.0,45.0,False,3,2.19,0.88,1.86,0.82,0,1.8,4.0,2.2,11.4,6.0,30,0.13,0.19,0.71,0.98,43,0.42,0.42,DEF,Kyle_Walker,90,1,82.1,Sub,0.07,0.07,0.35,0.51,1.24,0.01,0.04,1.94,2.58,0.0,0.27,0.42,0.01,0.07,2.59,10.06,9.87,0.17,0.02,0.0,0.07,1.27,1.29,0.01,-0.18,3.81,11.87,0.04,0.01,0.04,0.14,80,0.12,0.0,0.0,1.6,1.2,1.4,11.23,0.03,0.0,0.0,0.93,0.95,0.02,0.02,0.04,-18.23,4.46,-1.14,1.15,0.16,0.0,3.440443904607501e-06,-0.0017024320699194964,-0.043797833416336356,-0.32,0.01,0.11,0.01,0.07,0.01,0.07,6.0,0,6.33,0.0,0.0,0.03,0.02,-16.0,0.0,0.0,0.02,0.0,0.04,0.03,0.11,0.14,8.62,5.25,9.88,12.5,3.84,-3.51,0.91,-0.14,-0.13
808,0.0,0.0,-1.0,0.0,176.0,0.01,0.01,0.0,2024-01-31,0.37,220.0,0.0,0.0,90,13.0,0.0,0.0,43.0,False,3,2.22,0.86,2.11,0.91,0,0.4,4.0,0.8,0.0,,30,0.3,0.32,0.35,0.89,43,1.44,0.51,DEF,Connor_Roberts,90,1,0.0,Sub,0.0,0.0,0.0,0.0,0.74,0.0,0.01,1.27,5.49,0.0,0.0,0.42,0.0,0.02,1.4,15.6,7.93,0.0,0.0,0.0,0.07,1.64,1.42,0.05,-0.03,5.35,6.27,0.14,0.0,0.01,0.0,14,0.07,,,1.91,0.79,0.82,9.63,0.0,0.0,0.0,0.17,0.58,0.01,0.0,0.02,-1.16,7.8,0.0,0.55,3.86,0.0,0.0,-0.0008035208325019196,-0.009776023013744714,0.38,0.0,0.01,0.0,0.02,0.0,0.04,,0,,,2.86,0.0,0.01,-1.0,0.0,0.0,0.0,0.0,0.01,0.04,0.01,0.04,9.5,8.0,4.5,8.0,,-inf,,-0.04,
809,0.0,0.0,9.0,0.0,677.0,0.01,0.01,0.0,2025-09-28 13:00:00+00:00,0.8,51.0,1.0,0.0,90,10.0,0.0,2.0,63.0,True,2,1.18,1.3,1.28,1.45,2,1.5,6.0,1.3,7.6,6.0,30,0.13,0.44,1.03,1.72,54,1.11,0.86,MID,Evann_Guessand,7,1,55.43,nan,0.0,0.0,2.0,0.5,1.41,0.04,0.02,0.25,2.92,0.0,2.0,0.5,0.06,0.03,15.77,3.51,3.8,0.0,0.0,0.0,0.0,0.4,0.86,0.0,0.11,1.44,5.19,0.07,0.03,0.02,2.0,5,0.0,0.0,0.0,1.83,9.75,5.64,6.72,0.0,0.02,0.06,0.62,0.71,0.01,0.0,0.03,6.22,4.28,1.38,1.3,0.0,0.08,0.0021645580689906353,0.0006435300198687748,0.23754125556477243,1.18,0.08,0.03,0.08,0.03,0.07,0.03,6.0,0,5.0,0.0,0.0,0.0,0.01,9.0,,0.06,,,,0.03,,,,3.8,,,-1.0,-0.28,0.0,0.73,-0.07
810,0.0,2.0,30.0,0.0,64.0,0.02,0.31,0.29,2025-09-28,0.92,51.0,1.0,1.0,90,10.0,0.0,8.0,87.0,True,2,1.18,1.3,1.28,1.45,2,6.9,27.0,4.3,37.4,3.0,30,0.13,0.44,1.03,1.72,54,1.11,0.86,FWD,Ollie_Watkins,7,1,87.76,FW,0.0,0.0,2.46,0.89,3.9,0.22,0.04,0.92,13.16,0.28,2.14,0.74,0.28,0.05,35.4,10.82,14.33,0.8,0.63,0.33,0.17,0.93,1.15,0.09,0.33,8.34,13.86,0.17,0.24,0.04,1.78,118,0.15,1.24,1.18,3.87,19.58,22.65,13.79,0.2,0.04,0.21,0.72,1.1,0.01,0.0,0.03,20.74,11.42,5.53,3.03,2.11,0.14,-0.0026680816993766166,-0.0006112180377280169,-0.42387583008078106,-0.59,0.2,0.03,0.21,0.03,0.19,0.05,3.0,0,2.83,0.0,2.86,0.29,0.02,30.0,0.34,0.23,0.38,0.4,0.12,0.03,0.02,0.06,16.12,10.88,12.25,13.75,0.23,-0.11,0.2,-0.14,0.47
811,0.0,0.0,3.0,0.0,40.0,0.0,0.0,0.0,2023-12-30,0.0,191.0,0.0,0.0,90,6.0,0.0,1.0,49.0,True,0,0.87,1.99,0.84,1.92,2,0.0,0.0,0.0,0.0,,30,0.2,0.41,1.39,1.76,90,3.16,1.81,MID,Leander_Dendoncker,7,1,0.0,Sub,0.46,0.38,0.6,1.0,2.74,0.09,0.0,0.55,9.49,0.13,0.61,1.0,0.03,0.0,3.25,11.21,6.47,0.1,0.39,0.03,0.03,0.5,0.28,0.13,3.0,1.08,8.38,1.44,0.08,0.0,0.6,32,0.46,1.38,1.32,1.81,3.39,4.88,6.53,0.0,0.03,0.02,0.0,0.14,0.0,0.0,0.0,1.56,11.54,0.52,2.0,36.42,0.04,0.0025371510106586485,3.594248866936049e-05,0.16553975868012782,0.06,0.0,0.0,0.02,0.0,0.03,0.01,,0,,,12.5,0.0,0.0,3.0,0.0,0.09,0.01,0.0,0.0,0.01,0.0,0.0,3.38,11.25,3.33,3.33,-1.0,-0.05,0.02,-0.3,-0.49
812,0.0,0.0,10.0,0.0,59.0,0.04,0.27,0.23,2025-08-23,1.11,13.0,1.0,0.0,90,5.0,0.0,1.0,50.0,False,2,1.7,1.52,1.4,1.18,2,3.4,16.0,3.2,14.6,9.0,30,0.15,0.39,0.81,1.27,94,1.19,1.53,MID,Amadou_Onana,7,1,13.9,DMC,0.1,0.07,1.0,0.62,2.6,0.06,0.05,0.42,13.73,0.05,1.01,0.6,0.08,0.03,11.77,10.83,12.6,0.17,0.01,0.1,0.0,0.87,0.99,0.0,0.16,8.06,14.25,0.24,0.06,0.05,1.07,91,0.1,0.89,1.21,2.33,4.55,5.39,12.47,0.15,0.01,0.05,0.65,0.53,0.03,0.0,0.03,6.58,10.55,0.66,1.99,0.0,0.03,-0.002091370782925842,0.0015977966681671961,-0.22270257073142302,-0.06,0.01,0.02,0.06,0.02,0.04,0.05,9.0,0,11.5,0.5,0.0,0.23,0.04,10.0,0.16,0.04,0.08,0.02,0.04,0.03,0.02,0.04,15.62,9.75,6.12,14.12,3.0,-0.11,-0.05,-0.16,0.13
813,0.0,0.0,5.0,0.0,58.0,0.01,0.01,0.0,2025-09-28,0.2,51.0,0.0,0.0,90,10.0,0.0,1.0,49.0,True,2,1.18,1.3,1.28,1.45,2,0.8,0.0,0.7,7.6,6.0,30,0.13,0.44,1.03,1.72,54,1.11,0.86,MID,Boubacar_Kamara,7,1,36.11,DMC,0.02,0.02,0.27,0.54,2.84,0.04,0.04,0.54,13.12,0.07,0.41,0.48,0.03,0.03,4.21,10.92,11.57,0.13,0.27,0.03,0.03,0.8,0.88,0.13,0.28,8.12,14.47,0.31,0.04,0.04,0.41,74,0.25,1.89,1.15,2.23,2.74,4.77,12.27,0.0,0.01,0.02,0.16,0.67,0.01,0.0,0.03,3.46,11.23,0.69,2.61,3.22,0.03,0.00021724325723433983,0.0009498929429783493,0.1769516035882213,-0.13,0.06,0.02,0.02,0.03,0.03,0.05,6.0,0,6.5,0.0,1.56,0.0,0.01,5.0,0.02,0.06,0.0,0.02,0.02,0.02,0.02,0.06,9.62,11.38,8.62,13.38,-1.0,-0.86,0.02,-0.42,-0.34
