,GW,name,position,Team,average_minutes,Goal_share,Assist_share,Pen_data,CBI_Percent,BPS,Save_Pred,Pos_Goal_Threat,Pos_Assist_Threat,Cards,Goal_factor,Assist_factor,CS_factor,default_points,value,selected,web_name
130,6,Alexander_Isak,FWD,14,80.35194330705359,0.2076114747339849,0.05694352156712054,0.05,0.04195647923587022,1.0,0.0,0.3581317054641129,0.1012583405559649,0.02,4,3,0.0,2,90,17.0,Isak
131,7,Alexander_Isak,FWD,14,80.35194330705359,0.2076114747339849,0.05694352156712054,0.05,0.039849542275244156,1.0,0.0,0.3092845462655275,0.0862637296364238,0.02,4,3,0.0,2,90,17.0,Isak
132,8,Alexander_Isak,FWD,14,80.35194330705359,0.2076114747339849,0.05694352156712054,0.05,0.030457471695804057,1.0,0.0,0.3030144844235881,0.1410357787235805,0.02,4,3,0.0,2,90,17.0,Isak
133,2,Alexis_Mac Allister,MID,14,81.44340299999999,0.06489876804582474,0.08016447201178616,0.0,0.10853707592345661,4.134,0.0,0.1134102566468155,0.0936357486771858,0.18,5,3,1.0,2,55,1.8,Mac Allister
134,3,Alexis_Mac Allister,MID,14,81.44340299999999,0.06488300983957772,0.08014267021940741,0.0,0.035701974036454524,4.134,0.0,0.0848838497997743,0.1158236933516472,0.18,5,3,1.0,2,55,1.8,Mac Allister
135,4,Alexis_Mac Allister,MID,14,81.44340299999999,0.06488300983957772,0.08014267021940741,0.0,0.07646687081817945,4.134,0.0,0.0869547220813113,0.1013322150831471,0.18,5,3,1.0,2,55,1.8,Mac Allister
136,5,Alexis_Mac Allister,MID,14,81.44340299999999,0.06488300983957772,0.08014267021940741,0.0,0.13044002635264046,4.134,0.0,0.0889869918740242,0.147906927112658,0.18,5,3,1.0,2,55,1.8,Mac Allister
137,6,Alexis_Mac Allister,MID,14,81.44340299999999,0.06488300983957772,0.08014267021940741,0.0,0.13694231490101078,4.134,0.0,0.0954798069219343,0.087808431814457,0.18,5,3,1.0,2,55,1.8,Mac Allister
138,7,Alexis_Mac Allister,MID,14,81.44340299999999,0.06488300983957772,0.08014267021940741,0.0,0.1307162674170381,4.134,0.0,0.0799410827800721,0.11894441711009,0.18,5,3,1.0,2,55,1.8,Mac Allister
139,8,Alexis_Mac Allister,MID,14,81.44340299999999,0.06488300983957772,0.08014267021940741,0.0,0.10218726770887646,4.134,0.0,0.0639258897407519,0.1342345884610478,0.18,5,3,1.0,2,55,1.8,Mac Allister
140,2,Alfie_Cresswell,MID,2,0.0,0.0,0.0,0.0,0.05110750602554024,2.0633333333333335,0.0,0.05,0.05,0.1,5,3,1.0,2,45,0.0,Cresswell
141,3,Alfie_Cresswell,MID,2,0.0,0.0,0.0,0.0,0.03917031212345082,2.0633333333333335,0.0,0.05,0.05,0.1,5,3,1.0,2,45,0.0,Cresswell
142,4,Alfie_Cresswell,MID,2,0.0,0.0,0.0,0.0,0.052598167034661435,2.0633333333333335,0.0,0.05,0.05,0.1,5,3,1.0,2,45,0.0,Cresswell
143,5,Alfie_Cresswell,MID,2,0.0,0.0,0.0,0.0,0.043156597015437274,2.0633333333333335,0.0,0.05,0.05,0.1,5,3,1.0,2,45,0.0,Cresswell
144,6,Alfie_Cresswell,MID,2,0.0,0.0,0.0,0.0,0.035384905900493445,2.0633333333333335,0.0,0.05,0.05,0.1,5,3,1.0,2,45,0.0,Cresswell
145,7,Alfie_Cresswell,MID,2,0.0,0.0,0.0,0.0,0.038749825368050016,2.0633333333333335,0.0,0.05,0.05,0.1,5,3,1.0,2,45,0.0,Cresswell
146,8,Alfie_Cresswell,MID,2,0.0,0.0,0.0,0.0,0.04002445171661979,2.0633333333333335,0.0,0.05,0.05,0.1,5,3,1.0,2,45,0.0,Cresswell
147,2,Alfie_McNally,GKP,54,0.0,0.0,0.0,0.0,0.031127775995659347,1.0,0.16219844472300304,0.05,0.05,0.1,0,0,4.0,1,40,0.2,McNally
148,3,Alfie_McNally,GKP,54,0.0,0.0,0.0,0.0,0.033588064400416756,1.0,0.15715431756837295,0.05,0.05,0.1,0,0,4.0,1,40,0.2,McNally
149,4,Alfie_McNally,GKP,54,0.0,0.0,0.0,0.0,0.03418550690812335,1.0,0.1953682149474697,0.05,0.05,0.1,0,0,4.0,1,40,0.2,McNally
150,5,Alfie_McNally,GKP,54,0.0,0.0,0.0,0.0,0.030127583090788,1.0,0.3378743124770085,0.05,0.05,0.1,0,0,4.0,1,40,0.2,McNally
151,6,Alfie_McNally,GKP,54,0.0,0.0,0.0,0.0,0.010115363508502262,1.0,0.05887310475070706,0.05,0.05,0.1,0,0,4.0,1,40,0.2,McNally
152,7,Alfie_McNally,GKP,54,0.0,0.0,0.0,0.0,0.02372282516517086,1.0,0.14658126073503863,0.05,0.05,0.1,0,0,4.0,1,40,0.2,McNally
153,8,Alfie_McNally,GKP,54,0.0,0.0,0.0,0.0,0.02515030201376128,1.0,0.14043352933796993,0.05,0.05,0.1,0,0,4.0,1,40,0.2,McNally
154,2,Ali_Al-Hamadi,FWD,40,3.468,0.0032001103714274,0.0017868659961103,0.0,0.03086196874657299,1.0,0.0,0.05,0.05,0.27,4,3,0.0,2,50,0.2,Al-Hamadi
155,3,Ali_Al-Hamadi,FWD,40,3.468,0.0032015648514509,0.0017880362564468,0.0,0.0350152367996281,1.0,0.0,0.05,0.05,0.27,4,3,0.0,2,50,0.2,Al-Hamadi
156,4,Ali_Al-Hamadi,FWD,40,3.468,0.0032030191734373,0.0017892075950097,0.0,0.03440381006933862,1.0,0.0,0.05,0.05,0.27,4,3,0.0,2,50,0.2,Al-Hamadi
157,5,Ali_Al-Hamadi,FWD,40,3.468,0.0032037110173714,0.0017897895848796,0.0,0.03703293040177666,1.0,0.0,0.05,0.05,0.27,4,3,0.0,2,50,0.2,Al-Hamadi
158,6,Ali_Al-Hamadi,FWD,40,3.468,0.0032036301514291,0.0017897746216027,0.0,0.022891172608287446,1.0,0.0,0.05,0.05,0.27,4,3,0.0,2,50,0.2,Al-Hamadi
159,7,Ali_Al-Hamadi,FWD,40,3.468,0.0032035492988587,0.0017897596657541,0.0,0.042966430611193734,1.0,0.0,0.05,0.05,0.27,4,3,0.0,2,50,0.2,Al-Hamadi
160,8,Ali_Al-Hamadi,FWD,40,3.468,0.0032034690175893,0.0017897458370935,0.0,0.033301970299950065,1.0,0.0,0.05,0.05,0.27,4,3,0.0,2,50,0.2,Al-Hamadi
161,2,Alisson_Ramses Becker,GKP,14,90.0,0.0,2.0300168226576328e-05,0.0,,3.722,0.5942898053353016,0.0,0.0,0.02,0,0,4.0,1,55,3.6,A.Becker
162,3,Alisson_Ramses Becker,GKP,14,90.0,0.0,2.029464732633433e-05,0.0,,3.722,0.3036231812038769,0.0,0.0,0.02,0,0,4.0,1,55,3.6,A.Becker
163,4,Alisson_Ramses Becker,GKP,14,90.0,0.0,2.029464732633433e-05,0.0,,3.722,0.5249599891685878,0.0,0.0,0.02,0,0,4.0,1,55,3.6,A.Becker
164,5,Alisson_Ramses Becker,GKP,14,90.0,0.0,2.029464732633433e-05,0.0,,3.722,0.5345124359356028,0.0,0.0,0.02,0,0,4.0,1,55,3.6,A.Becker
165,6,Alisson_Ramses Becker,GKP,14,90.0,0.0,2.029464732633433e-05,0.0,,3.722,0.6693694671133913,0.0,0.0,0.02,0,0,4.0,1,55,3.6,A.Becker
166,7,Alisson_Ramses Becker,GKP,14,90.0,0.0,2.029464732633433e-05,0.0,,3.722,0.5738943025387111,0.0,0.0,0.02,0,0,4.0,1,55,3.6,A.Becker
167,8,Alisson_Ramses Becker,GKP,14,90.0,0.0,2.029464732633433e-05,0.0,,3.722,0.6364900294503848,0.0,0.0,0.02,0,0,4.0,1,55,3.6,A.Becker
168,2,Altay_Bayındır,GKP,1,0.0,0.0,0.0,0.0,,1.0,0.2739614268614763,0.0,0.0,0.1,0,0,4.0,1,45,0.0,Bayindir
169,3,Altay_Bayındır,GKP,1,0.0,0.0,0.0,0.0,,1.0,0.5950055653820797,0.0,0.0,0.1,0,0,4.0,1,45,0.0,Bayindir
170,4,Altay_Bayındır,GKP,1,0.0,0.0,0.0,0.0,,1.0,0.6272449570162932,0.0,0.0,0.1,0,0,4.0,1,45,0.0,Bayindir
171,5,Altay_Bayındır,GKP,1,0.0,0.0,0.0,0.0,,1.0,0.48624906817065316,0.0,0.0,0.1,0,0,4.0,1,45,0.0,Bayindir
172,6,Altay_Bayındır,GKP,1,0.0,0.0,0.0,0.0,,1.0,0.6493514656834364,0.0,0.0,0.1,0,0,4.0,1,45,0.0,Bayindir
173,7,Altay_Bayındır,GKP,1,0.0,0.0,0.0,0.0,,1.0,0.533846091011682,0.0,0.0,0.1,0,0,4.0,1,45,0.0,Bayindir
174,8,Altay_Bayındır,GKP,1,0.0,0.0,0.0,0.0,,1.0,0.49552476638283716,0.0,0.0,0.1,0,0,4.0,1,45,0.0,Bayindir
175,2,Alysson_Edward Franco da Rocha dos Santos,MID,7,0.0,0.0,0.0,0.0,0.027489981180099887,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Alysson
176,3,Alysson_Edward Franco da Rocha dos Santos,MID,7,0.0,0.0,0.0,0.0,0.02372282516517086,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Alysson
177,4,Alysson_Edward Franco da Rocha dos Santos,MID,7,0.0,0.0,0.0,0.0,0.032511470609795,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Alysson
178,5,Alysson_Edward Franco da Rocha dos Santos,MID,7,0.0,0.0,0.0,0.0,0.03678863031337342,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Alysson
179,6,Alysson_Edward Franco da Rocha dos Santos,MID,7,0.0,0.0,0.0,0.0,0.039849542275244156,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Alysson
180,7,Alysson_Edward Franco da Rocha dos Santos,MID,7,0.0,0.0,0.0,0.0,0.04102603741041751,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Alysson
181,8,Alysson_Edward Franco da Rocha dos Santos,MID,7,0.0,0.0,0.0,0.0,0.04195647923587022,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Alysson
182,2,Amad_Diallo,MID,1,60.99080217580657,0.0775713120045492,0.09272428263597456,0.0,0.023157296163740588,5.167999999999999,0.0,0.1580729391110124,0.165407494098448,0.1,5,3,1.0,2,60,1.5,Amad
183,3,Amad_Diallo,MID,1,60.99080217580657,0.0775713120045492,0.09272428263597456,0.0,0.08005975525717308,5.167999999999999,0.0,0.1257906996501288,0.1634518075282892,0.1,5,3,1.0,2,60,1.5,Amad
184,4,Amad_Diallo,MID,1,60.99080217580657,0.0775713120045492,0.09272428263597456,0.0,0.09222686141402577,5.167999999999999,0.0,0.1296142517343984,0.15061057040606,0.1,5,3,1.0,2,60,1.5,Amad
185,5,Amad_Diallo,MID,1,60.99080217580657,0.0775713120045492,0.09272428263597456,0.0,0.050346388656681514,5.167999999999999,0.0,0.1674896667781553,0.183695691856461,0.1,5,3,1.0,2,60,1.5,Amad
186,6,Amad_Diallo,MID,1,60.99080217580657,0.0775713120045492,0.09272428263597456,0.0,0.08139317480291852,5.167999999999999,0.0,0.1325118462959229,0.0969255887043028,0.1,5,3,1.0,2,60,1.5,Amad
187,7,Amad_Diallo,MID,1,60.99080217580657,0.0775713120045492,0.09272428263597456,0.0,0.06849815117910461,5.167999999999999,0.0,0.1283313919331239,0.2489724237570137,0.1,5,3,1.0,2,60,1.5,Amad
188,8,Amad_Diallo,MID,1,60.99080217580657,0.0775713120045492,0.09272428263597456,0.0,0.08763216918661759,5.167999999999999,0.0,0.1071584309364909,0.1763808779225093,0.1,5,3,1.0,2,60,1.5,Amad
189,2,Amadou_Onana,MID,7,11.42961166889357,0.009134388304397998,0.005416375827708008,0.0,0.1610646946311323,6.01,0.0,0.0719789376140763,0.0911631813715896,0.1,5,3,1.0,2,50,0.0,Onana
190,3,Amadou_Onana,MID,7,11.42961166889357,0.00913265030946529,0.0054152126651873245,0.0,0.14165913501395394,6.01,0.0,0.0848838497997743,0.1158236933516472,0.1,5,3,1.0,2,50,0.0,Onana
191,4,Amadou_Onana,MID,7,11.42961166889357,0.00913265030946529,0.0054152126651873245,0.0,0.1858235838916181,6.01,0.0,0.1134102566468155,0.0936357486771858,0.1,5,3,1.0,2,50,0.0,Onana
192,5,Amadou_Onana,MID,7,11.42961166889357,0.00913265030946529,0.0054152126651873245,0.0,0.20597620776446293,6.01,0.0,0.0999502302318064,0.1431634800970877,0.1,5,3,1.0,2,50,0.0,Onana
193,6,Amadou_Onana,MID,7,11.42961166889357,0.00913265030946529,0.0054152126651873245,0.0,0.21990024342677414,6.01,0.0,0.0799410827800721,0.11894441711009,0.1,5,3,1.0,2,50,0.0,Onana
194,7,Amadou_Onana,MID,7,11.42961166889357,0.00913265030946529,0.0054152126651873245,0.0,0.22514596927032385,6.01,0.0,0.0868115421288974,0.1505039488203032,0.1,5,3,1.0,2,50,0.0,Onana
195,8,Amadou_Onana,MID,7,11.42961166889357,0.00913265030946529,0.0054152126651873245,0.0,0.2292538700368834,6.01,0.0,0.0954798069219343,0.087808431814457,0.1,5,3,1.0,2,50,0.0,Onana
196,2,Amar_Dedic,DEF,4,0.0,0.0,0.0,0.0,0.03678863031337342,1.0,0.0,0.05,0.05,0.1,6,3,4.0,2,45,0.3,Dedić
197,3,Amar_Dedic,DEF,4,0.0,0.0,0.0,0.0,0.039756546385852645,1.0,0.0,0.05,0.05,0.1,6,3,4.0,2,45,0.3,Dedić
198,4,Amar_Dedic,DEF,4,0.0,0.0,0.0,0.0,0.030723899132778985,1.0,0.0,0.05,0.05,0.1,6,3,4.0,2,45,0.3,Dedić
199,5,Amar_Dedic,DEF,4,0.0,0.0,0.0,0.0,0.02372282516517086,1.0,0.0,0.05,0.05,0.1,6,3,4.0,2,45,0.3,Dedić
200,6,Amar_Dedic,DEF,4,0.0,0.0,0.0,0.0,0.02515030201376128,1.0,0.0,0.05,0.05,0.1,6,3,4.0,2,45,0.3,Dedić
201,7,Amar_Dedic,DEF,4,0.0,0.0,0.0,0.0,0.028973682128624403,1.0,0.0,0.05,0.05,0.1,6,3,4.0,2,45,0.3,Dedić
202,8,Amar_Dedic,DEF,4,0.0,0.0,0.0,0.0,0.033588064400416756,1.0,0.0,0.05,0.05,0.1,6,3,4.0,2,45,0.3,Dedić
203,2,Amine_Adli,MID,91,62.268936080588645,0.11200274615128053,0.10453233645262112,0.0,0.064292235538363,1.04,0.0,0.1803795707997687,0.2009417989041198,0.06,5,3,1.0,2,50,0.0,Adli
204,3,Amine_Adli,MID,91,62.268936080588645,0.11200274615128053,0.10453233645262112,0.0,0.07266408242679617,1.04,0.0,0.1678998978598227,0.1667530483262282,0.06,5,3,1.0,2,50,0.0,Adli
205,4,Amine_Adli,MID,91,62.268936080588645,0.11200274615128053,0.10453233645262112,0.0,0.07064714836483696,1.04,0.0,0.1957213773328405,0.1685659792684446,0.06,5,3,1.0,2,50,0.0,Adli
206,5,Amine_Adli,MID,91,62.268936080588645,0.11200274615128053,0.10453233645262112,0.0,0.060883252861308745,1.04,0.0,0.2066057631615438,0.1572561510159043,0.06,5,3,1.0,2,50,0.0,Adli
207,6,Amine_Adli,MID,91,62.268936080588645,0.11200274615128053,0.10453233645262112,0.0,0.04493699161832055,1.04,0.0,0.2103612763960706,0.1192499539152368,0.06,5,3,1.0,2,50,0.0,Adli
208,7,Amine_Adli,MID,91,62.268936080588645,0.11200274615128053,0.10453233645262112,0.0,0.0555749452485385,1.04,0.0,0.1810977906125524,0.1561129525717789,0.06,5,3,1.0,2,50,0.0,Adli
209,8,Amine_Adli,MID,91,62.268936080588645,0.11200274615128053,0.10453233645262112,0.0,0.05383286574649839,1.04,0.0,0.1789989069601232,0.1235653268422234,0.06,5,3,1.0,2,50,0.0,Adli
210,2,Anan_Khalaili,DEF,31,16.48896127821088,0.0115131045427515,0.0106935798191122,0.0,0.1019439229984942,1.4675,0.0,0.05,0.05,0.1,6,3,4.0,2,50,0.1,Khalaili
211,3,Anan_Khalaili,DEF,31,16.48896127821088,0.0115131045427515,0.0106935798191122,0.0,0.055922737469263975,1.4675,0.0,0.05,0.05,0.1,6,3,4.0,2,50,0.1,Khalaili
212,4,Anan_Khalaili,DEF,31,16.48896127821088,0.0115131045427515,0.0106935798191122,0.0,0.025804017716634958,1.4675,0.0,0.05,0.05,0.1,6,3,4.0,2,50,0.1,Khalaili
213,5,Anan_Khalaili,DEF,31,16.48896127821088,0.0115131045427515,0.0106935798191122,0.0,0.07592424607783965,1.4675,0.0,0.05,0.05,0.1,6,3,4.0,2,50,0.1,Khalaili
214,6,Anan_Khalaili,DEF,31,16.48896127821088,0.0115131045427515,0.0106935798191122,0.0,0.08012426177512225,1.4675,0.0,0.05,0.05,0.1,6,3,4.0,2,50,0.1,Khalaili
215,7,Anan_Khalaili,DEF,31,16.48896127821088,0.0115131045427515,0.0106935798191122,0.0,0.07529630508765954,1.4675,0.0,0.05,0.05,0.1,6,3,4.0,2,50,0.1,Khalaili
216,8,Anan_Khalaili,DEF,31,16.48896127821088,0.0115131045427515,0.0106935798191122,0.0,0.09982178700636307,1.4675,0.0,0.05,0.05,0.1,6,3,4.0,2,50,0.1,Khalaili
217,2,Andrew_Robertson,DEF,6,0.0,0.0,0.0,0.0,0.13883551243781792,1.0,0.0,0.0840557428125974,0.1201068884095,0.02,6,3,4.0,2,45,4.0,Robertson
218,3,Andrew_Robertson,DEF,6,0.0,0.0,0.0,0.0,0.11240079749377208,1.0,0.0,0.0561971522499759,0.1580107886382031,0.02,6,3,4.0,2,45,4.0,Robertson
219,4,Andrew_Robertson,DEF,6,0.0,0.0,0.0,0.0,0.12385811829894594,1.0,0.0,0.0908831332883217,0.1414530696177566,0.02,6,3,4.0,2,45,4.0,Robertson
220,5,Andrew_Robertson,DEF,6,0.0,0.0,0.0,0.0,0.10107794956787867,1.0,0.0,0.0867387240700215,0.0912255797132099,0.02,6,3,4.0,2,45,4.0,Robertson
221,6,Andrew_Robertson,DEF,6,0.0,0.0,0.0,0.0,0.10479355730552375,1.0,0.0,0.0610743166228776,0.1054495372972405,0.02,6,3,4.0,2,45,4.0,Robertson
222,7,Andrew_Robertson,DEF,6,0.0,0.0,0.0,0.0,0.08860791083407961,1.0,0.0,0.0783250733287702,0.119844567101944,0.02,6,3,4.0,2,45,4.0,Robertson
223,8,Andrew_Robertson,DEF,6,0.0,0.0,0.0,0.0,0.08826200087390806,1.0,0.0,0.0778111604550153,0.089372344562811,0.02,6,3,4.0,2,45,4.0,Robertson
224,2,Andrey_Nascimento dos Santos,MID,1,0.0,0.0,0.0,0.0,0.020620766605215883,6.902000000000001,0.0,0.1015026890760771,0.1373040083687681,0.14,5,3,1.0,2,50,1.1,Andrey Santos
225,3,Andrey_Nascimento dos Santos,MID,1,0.0,0.0,0.0,0.0,0.07174822031119572,6.902000000000001,0.0,0.0967389670642499,0.1502008432679552,0.14,5,3,1.0,2,50,1.1,Andrey Santos
226,4,Andrey_Nascimento dos Santos,MID,1,0.0,0.0,0.0,0.0,0.08276582214950025,6.902000000000001,0.0,0.064463650057572,0.1306937301038149,0.14,5,3,1.0,2,50,1.1,Andrey Santos
227,5,Andrey_Nascimento dos Santos,MID,1,0.0,0.0,0.0,0.0,0.04496880633321625,6.902000000000001,0.0,0.1015273032273039,0.1162160041968325,0.14,5,3,1.0,2,50,1.1,Andrey Santos
228,6,Andrey_Nascimento dos Santos,MID,1,0.0,0.0,0.0,0.0,0.07295418674696046,6.902000000000001,0.0,0.0789351385295331,0.1430723117212496,0.14,5,3,1.0,2,50,1.1,Andrey Santos
229,7,Andrey_Nascimento dos Santos,MID,1,0.0,0.0,0.0,0.0,0.06130691329036464,6.902000000000001,0.0,0.094538977983863,0.1093234105418477,0.14,5,3,1.0,2,50,1.1,Andrey Santos
230,8,Andrey_Nascimento dos Santos,MID,1,0.0,0.0,0.0,0.0,0.07860166135834429,6.902000000000001,0.0,0.0726371280752251,0.1204821332844117,0.14,5,3,1.0,2,50,1.1,Andrey Santos
231,2,Andrés_García,DEF,7,3.05940612,0.0003896548880859,0.0024720155644909,0.0,0.11919376793534328,1.0,0.0,0.1097650541729773,0.0976331845507252,0.0,6,3,4.0,2,40,1.8,A.García
232,3,Andrés_García,DEF,7,3.05940612,0.0003895807486692,0.00247148470106,0.0,0.10420632407314809,1.0,0.0,0.0730793418656172,0.112188419845144,0.0,6,3,4.0,2,40,1.8,A.García
233,4,Andrés_García,DEF,7,3.05940612,0.0003895807486692,0.00247148470106,0.0,0.1385794489833309,1.0,0.0,0.0609314408566105,0.1010877656842382,0.0,6,3,4.0,2,40,1.8,A.García
234,5,Andrés_García,DEF,7,3.05940612,0.0003895807486692,0.00247148470106,0.0,0.15458121715383305,1.0,0.0,0.1159786140314727,0.1057533245114551,0.0,6,3,4.0,2,40,1.8,A.García
235,6,Andrés_García,DEF,7,3.05940612,0.0003895807486692,0.00247148470106,0.0,0.16575621959179687,1.0,0.0,0.08889625198006,0.1232474178099194,0.0,6,3,4.0,2,40,1.8,A.García
236,7,Andrés_García,DEF,7,3.05940612,0.0003895807486692,0.00247148470106,0.0,0.16999179289830443,1.0,0.0,0.1027020279414937,0.0698184943692308,0.0,6,3,4.0,2,40,1.8,A.García
237,8,Andrés_García,DEF,7,3.05940612,0.0003895807486692,0.00247148470106,0.0,0.17331846965670858,1.0,0.0,0.0621858307483875,0.0826867703730647,0.0,6,3,4.0,2,40,1.8,A.García
238,2,Anis_Mehmeti,MID,40,0.0,0.0,0.0,0.0,0.05717009598518097,1.1729622060470326,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.1,Mehmeti
239,3,Anis_Mehmeti,MID,40,0.0,0.0,0.0,0.0,0.06462769974354143,1.1729622060470326,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.1,Mehmeti
240,4,Anis_Mehmeti,MID,40,0.0,0.0,0.0,0.0,0.06353323222051935,1.1729622060470326,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.1,Mehmeti
241,5,Anis_Mehmeti,MID,40,0.0,0.0,0.0,0.0,0.06823110923650966,1.1729622060470326,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.1,Mehmeti
242,6,Anis_Mehmeti,MID,40,0.0,0.0,0.0,0.0,0.04270403513886845,1.1729622060470326,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.1,Mehmeti
243,7,Anis_Mehmeti,MID,40,0.0,0.0,0.0,0.0,0.07875444790152426,1.1729622060470326,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.1,Mehmeti
244,8,Anis_Mehmeti,MID,40,0.0,0.0,0.0,0.0,0.06155794852321927,1.1729622060470326,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.1,Mehmeti
245,2,Anthony_Elanga,MID,4,90.0,0.05695957320920038,0.19502077010862018,0.0,0.03678863031337342,1.258,0.0,0.1325118462959229,0.0969255887043028,0.0,5,3,1.0,2,60,0.8,Elanga
246,3,Anthony_Elanga,MID,4,90.0,0.05695957320920038,0.19502077010862018,0.0,0.039756546385852645,1.258,0.0,0.1071584309364909,0.1763808779225093,0.0,5,3,1.0,2,60,0.8,Elanga
247,4,Anthony_Elanga,MID,4,90.0,0.05695957320920038,0.19502077010862018,0.0,0.030723899132778985,1.258,0.0,0.1283313919331239,0.2489724237570137,0.0,5,3,1.0,2,60,0.8,Elanga
248,5,Anthony_Elanga,MID,4,90.0,0.05695957320920038,0.19502077010862018,0.0,0.02372282516517086,1.258,0.0,0.1580729391110124,0.165407494098448,0.0,5,3,1.0,2,60,0.8,Elanga
249,6,Anthony_Elanga,MID,4,90.0,0.05695957320920038,0.19502077010862018,0.0,0.02515030201376128,1.258,0.0,0.1580729391110124,0.165407494098448,0.0,5,3,1.0,2,60,0.8,Elanga
250,7,Anthony_Elanga,MID,4,90.0,0.05695957320920038,0.19502077010862018,0.0,0.028973682128624403,1.258,0.0,0.1527194779419768,0.1146112872189217,0.0,5,3,1.0,2,60,0.8,Elanga
251,8,Anthony_Elanga,MID,4,90.0,0.05695957320920038,0.19502077010862018,0.0,0.033588064400416756,1.258,0.0,0.2035399376271577,0.193321813622163,0.0,5,3,1.0,2,60,0.8,Elanga
252,2,Anthony_Patterson,GKP,56,0.0,0.0,0.0,0.0,0.23008234576457862,1.0,0.5249599891685878,0.0902420798227992,0.1200340729225045,0.1,0,0,4.0,1,40,0.2,Patterson
253,3,Anthony_Patterson,GKP,56,0.0,0.0,0.0,0.0,0.3517997145901539,1.0,0.5738943025387111,0.08889625198006,0.1232474178099194,0.1,0,0,4.0,1,40,0.2,Patterson
254,4,Anthony_Patterson,GKP,56,0.0,0.0,0.0,0.0,0.26988277803218563,1.0,0.5738943025387111,0.1097650541729773,0.0976331845507252,0.1,0,0,4.0,1,40,0.2,Patterson
255,5,Anthony_Patterson,GKP,56,0.0,0.0,0.0,0.0,0.3641448718704076,1.0,0.6693694671133913,0.0621858307483875,0.0826867703730647,0.1,0,0,4.0,1,40,0.2,Patterson
256,6,Anthony_Patterson,GKP,56,0.0,0.0,0.0,0.0,0.29118172400389525,1.0,0.6364900294503848,0.0765932511402231,0.1141586888491246,0.1,0,0,4.0,1,40,0.2,Patterson
257,7,Anthony_Patterson,GKP,56,0.0,0.0,0.0,0.0,0.3512450438824346,1.0,0.5345124359356028,0.0593241184002262,0.1121788020294344,0.1,0,0,4.0,1,40,0.2,Patterson
258,8,Anthony_Patterson,GKP,56,0.0,0.0,0.0,0.0,0.2930395149669497,1.0,0.5738943025387111,0.0738150270434374,0.1180333491994666,0.1,0,0,4.0,1,40,0.2,Patterson
259,2,Antoine_Semenyo,MID,43,87.0276,0.15694367565524825,0.09629192220771673,0.0,0.059570763343143485,1.0,0.0,0.2035399376271577,0.193321813622163,0.18,5,3,1.0,2,85,26.2,Semenyo
260,3,Antoine_Semenyo,MID,43,87.0276,0.15694367565524825,0.09629192220771673,0.0,0.04490912462654185,1.0,0.0,0.1580729391110124,0.165407494098448,0.18,5,3,1.0,2,85,26.2,Semenyo
261,4,Antoine_Semenyo,MID,43,87.0276,0.15694367565524825,0.09629192220771673,0.0,0.05358177895864966,1.0,0.0,0.1418747005046147,0.1725201612439683,0.18,5,3,1.0,2,85,26.2,Semenyo
262,5,Antoine_Semenyo,MID,43,87.0276,0.15694367565524825,0.09629192220771673,0.0,0.055316208107082585,1.0,0.0,0.0925577369184351,0.2212704257625769,0.18,5,3,1.0,2,85,26.2,Semenyo
263,6,Antoine_Semenyo,MID,43,87.0276,0.15694367565524825,0.09629192220771673,0.0,0.06060138794019904,1.0,0.0,0.1416906418113573,0.1523274505304762,0.18,5,3,1.0,2,85,26.2,Semenyo
264,7,Antoine_Semenyo,MID,43,87.0276,0.15694367565524825,0.09629192220771673,0.0,0.01828383127998705,1.0,0.0,0.1580729391110124,0.165407494098448,0.18,5,3,1.0,2,85,26.2,Semenyo
265,8,Antoine_Semenyo,MID,43,87.0276,0.15694367565524825,0.09629192220771673,0.0,0.05157734251258245,1.0,0.0,0.1527194779419768,0.1146112872189217,0.18,5,3,1.0,2,85,26.2,Semenyo
266,2,Anton_Stach,MID,2,90.0,0.08285863232375616,0.19644711017234756,0.0,0.35349003418950126,6.184000000000001,0.0,0.0913755464652589,0.1528905895537452,0.1,5,3,1.0,2,60,1.0,Stach
267,3,Anton_Stach,MID,2,90.0,0.08285863232375616,0.19644711017234756,0.0,0.2927123121014651,6.184000000000001,0.0,0.0918964190740629,0.1164876249095094,0.1,5,3,1.0,2,60,1.0,Stach
